link,product_name,keyword,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,marketplace,suggestion,itemid,shopid
https://shopee.co.th/%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B8%8B%E0%B8%B9%E0%B8%8A%E0%B8%B4-Kidart-Dough-Molds-Sushi-fun-(DOP120-S10)-i.103665417.16540816294?sp_atk=21d6172f-bde3-45c2-b9eb-11e7ec8c9151&xptdk=21d6172f-bde3-45c2-b9eb-11e7ec8c9151,คิดอาร์ท ชุดแป้งโดว์และแม่พิมพ์ซูชิ  Kidart Dough & Molds Sushi fun (DOP120-S10),"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดนนทบุรี,,,ขายแล้ว 4 ชิ้น,,120,80,-33%,KidArt Workshop,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=16540816294&shopid=103665417,16540816294,103665417
https://shopee.co.th/COD%F0%9F%8D%9C%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%97%E0%B8%B3%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81DIY-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-i.311934689.21388801532?sp_atk=70313531-f1a6-4084-9639-f40c994e760b&xptdk=70313531-f1a6-4084-9639-f40c994e760b,COD🍜ของเล่นเด็กเครื่องทำเส้นก๋วยเตี๋ยว ชุดอุปกรณ์ปั้นแป้งโดว์ แป้งโดว์ ดินน้ำมันเด็กDIY ของเล่นเด็ก แป้งโดว์ของเล่นเด็ก,"แป้งโดว์, แป้งโด, แป้งโดว, ของเล่น",จังหวัดกรุงเทพมหานคร,4.9,16,ขายแล้ว 46 ชิ้น,เครื่องทำเส้นหมี่,200,92,-54%,Shopping-Town,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=21388801532&shopid=311934689,21388801532,311934689
https://shopee.co.th/%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B2-Clay-Playdough-Magic-Clay-%E0%B8%9F%E0%B8%A3%E0%B8%B5%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%88%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%9A-i.10120791.1651684786?sp_atk=d0a6e707-0962-480e-9065-f7032347e288&xptdk=d0a6e707-0962-480e-9065-f7032347e288,แป้งโดว์ ดินเบา Clay Playdough Magic Clay ฟรีกล่องจัดเก็บ,"แป้งโดว์, Dough, แป้งโด, แป้งโดว, ดินเบา",จังหวัดชลบุรี,4.8,458,ขายแล้ว 1.1พัน ชิ้น,"กล่องพลาสติก, กล่องกระดาษ36สี, กล่องพลาสติกชมพู36สี, กล่องพลาสติกฟ้า36สี, กล่องพลาสติกชมพู24สี, กล่องพลาสติกฟ้า24สี",239,239,,NERDMONKEYshop,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=1651684786&shopid=10120791,1651684786,10120791
https://shopee.co.th/%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B9%84%E0%B8%94%E0%B9%82%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B9%8C-Kidart-Dough-Molds-Dinasaur-(DOP120-S11)-i.103665417.3375099230?sp_atk=a3fe1909-e948-4ef8-bb80-067cae66b1b7&xptdk=a3fe1909-e948-4ef8-bb80-067cae66b1b7,คิดอาร์ท ชุดแป้งโดว์และแม่พิมพ์ไดโนเสาร์  Kidart Dough & Molds Dinasaur (DOP120-S11),"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดนนทบุรี,5,4,ขายแล้ว 14 ชิ้น,,99,80,-19%,KidArt Workshop,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=3375099230&shopid=103665417,3375099230,103665417
https://shopee.co.th/Dough-Rainbow-Pack-(%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%AB%E0%B8%A5%E0%B8%B2%E0%B8%81%E0%B8%AA%E0%B8%B5-15-%E0%B8%AA%E0%B8%B5)-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99-%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-2yrs-%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D-%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-i.303645744.23057312726?sp_atk=5069540c-e68c-4628-9841-d89f299158e9&xptdk=5069540c-e68c-4628-9841-d89f299158e9,Dough Rainbow Pack (แป้งโดว์หลากสี 15 สี) ของเล่น ปั้น  สำหรับเด็ก 2yrs+ เสริมพัฒนาการ  ของขวัญ วันเด็ก,"แป้งโดว์, Dough, แป้งโด, แป้งโดว, ของเล่น",จังหวัดกรุงเทพมหานคร,5,1,ขายแล้ว 6 ชิ้น,,195,195,,WhaTiSeLL is WhaTiLiKe,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=23057312726&shopid=303645744,23057312726,303645744
https://shopee.co.th/MAD-MATTR%C2%AE-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%AA%E0%B8%A7%E0%B8%B5%E0%B9%80%E0%B8%94%E0%B8%99-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B9%81%E0%B8%AB%E0%B9%89%E0%B8%87%E0%B9%81%E0%B8%82%E0%B9%87%E0%B8%87-%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B9%81%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B9%8C-170g-Burger-Set-%E0%B8%9C%E0%B8%AA%E0%B8%A1%E0%B8%AA%E0%B8%B5%E0%B9%84%E0%B8%94%E0%B9%89-%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%A1%E0%B8%B7%E0%B8%AD-i.238296127.5565268412?sp_atk=fe9bd461-7fa8-49dc-830b-c7c5cae60b2f&xptdk=fe9bd461-7fa8-49dc-830b-c7c5cae60b2f,MAD MATTR® แป้งโดว์สวีเดน ไม่แห้งแข็ง และแม่พิมพ์แฮมเบอร์เกอร์ 170g Burger Set ผสมสีได้ ไม่ติดมือ,"แป้งโดว์, แป้งโด, แป้งโดว",จังหวัดกรุงเทพมหานคร,4.8,5,ขายแล้ว 17 ชิ้น,,796,597,-25%,3_Years_Up,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=5565268412&shopid=238296127,5565268412,238296127
https://shopee.co.th/%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B8%95%E0%B8%B1%E0%B8%A7%E0%B8%97%E0%B8%B3%E0%B9%84%E0%B8%AD%E0%B8%95%E0%B8%B4%E0%B8%A1-%E0%B8%97%E0%B8%B3%E0%B8%84%E0%B8%B1%E0%B8%9E%E0%B9%80%E0%B8%84%E0%B9%89%E0%B8%81-i.61474492.1005179426?sp_atk=4204ca32-9e61-46f1-b9a9-8640a425d4c5&xptdk=4204ca32-9e61-46f1-b9a9-8640a425d4c5,ไอศครีมแป้งโดว์ ตัวทำไอติม ทำคัพเค้ก,"แป้งโดว์, แป้งโด, แป้งโดว",จังหวัดขอนแก่น,5,5,ขายแล้ว 11 ชิ้น,ชุดทำไอศครีม+คัพเค้ก,259,259,,porjai_doh แป้งโดว์พอใจโฮมเมด,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=1005179426&shopid=61474492,1005179426,61474492
https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%97%E0%B8%B3%E0%B8%AA%E0%B8%9B%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%E0%B8%95%E0%B8%B5%E0%B9%89%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99229%E0%B8%9A%E0%B8%B2%E0%B8%97%E0%B8%A1%E0%B8%B52%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B8%A3-i.710536031.21846856981?sp_atk=bec94f3b-26be-4371-9979-977ea951fcad&xptdk=bec94f3b-26be-4371-9979-977ea951fcad,ชุดแป้งโดว์ทำสปาเก็ตตี้ของเด็กเล่น229บาทมี2แบบร,"แป้งโดว์, แป้งโด, แป้งโดว",จังหวัดกรุงเทพมหานคร,5,1,ขายแล้ว 1 ชิ้น,,229,229,,kktoys_mega,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=21846856981&shopid=710536031,21846856981,710536031
https://shopee.co.th/%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B9%82%E0%B8%A1%E0%B8%88%E0%B8%B4-Botanic-%E0%B8%AA%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%AA%E0%B8%B2%E0%B8%A3%E0%B8%9E%E0%B8%B4%E0%B8%A9-%E0%B8%81%E0%B8%A5%E0%B8%B4%E0%B9%88%E0%B8%99%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4-%E0%B8%AB%E0%B8%AD%E0%B8%A1%E0%B8%AD%E0%B9%88%E0%B8%AD%E0%B8%99%E0%B9%86-%E0%B9%80%E0%B8%99%E0%B8%B7%E0%B9%89%E0%B8%AD%E0%B8%99%E0%B8%B8%E0%B9%88%E0%B8%A1-%E0%B9%80%E0%B8%94%E0%B9%89%E0%B8%87!6%E0%B8%AA%E0%B8%B5-i.60735723.17775599685?sp_atk=18dd47e2-98dc-44bf-90e9-41f5ff132715&xptdk=18dd47e2-98dc-44bf-90e9-41f5ff132715,แป้งโดเนื้อโมจิ Botanic สำหรับเด็ก ปลอดสารพิษ กลิ่นธรรมชาติ หอมอ่อนๆ เนื้อนุ่ม เด้ง!6สี,แป้งโด,จังหวัดกรุงเทพมหานคร,4.8,5,ขายแล้ว 23 ชิ้น,,474,474,,toybies_officialstore,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=17775599685&shopid=60735723,17775599685,60735723
https://shopee.co.th/Sensory-tray-%E0%B8%96%E0%B8%B2%E0%B8%94%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-i.308308958.22074512262?sp_atk=434ee148-e493-4a6a-b27a-3e1ef363836a&xptdk=434ee148-e493-4a6a-b27a-3e1ef363836a,Sensory tray ถาดเล่นแป้งโดว์,"แป้งโดว์, แป้งโด, แป้งโดว",จังหวัดสมุทรปราการ,4.5,4,ขายแล้ว 25 ชิ้น,,200,200,,Themoonlightstudio,,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=22074512262&shopid=308308958,22074512262,308308958
https://shopee.co.th/%E2%9C%85%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%83%E0%B8%99%E0%B9%84%E0%B8%97%E0%B8%A2%E2%9C%85-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99-%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-play-doug-kitty-little-twinkle-star-kiki-lala-sanrio-B231201060-061-i.45116.24358379324?sp_atk=ec1e217d-9de5-49ef-9a72-94ff12ce7fa5&xptdk=ec1e217d-9de5-49ef-9a72-94ff12ce7fa5,✅พร้อมส่งในไทย✅ ของเล่น พิมพ์ แป้งโดว์ play doug kitty little twinkle star kiki lala sanrio B231201060-061,"แป้งโดว์, แป้งโด, แป้งโดว, ของเล่น",จังหวัดชลบุรี,5,1,ขายแล้ว 2 ชิ้น,"Kitty, Little Twin Star",149,149,,Toys Destination,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=24358379324&shopid=45116,24358379324,45116
https://shopee.co.th/%E2%9C%85%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87%E0%B9%83%E0%B8%99%E0%B9%84%E0%B8%97%E0%B8%A2%E2%9C%85-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-26-%E0%B8%8A%E0%B8%B4%E0%B9%89%E0%B8%99-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-8-%E0%B8%AA%E0%B8%B5-%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B8%82%E0%B8%99%E0%B8%A1-%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99-B2202540-i.45116.18834460746?sp_atk=ea35c422-16ac-4e71-be88-e72279e7269b&xptdk=ea35c422-16ac-4e71-be88-e72279e7269b,✅พร้อมส่งในไทย✅ ของเล่นแป้งโดว์ 26 ชิ้น พร้อมแป้งโดว์ 8 สี พิมพ์ขนม พิมพ์เส้น B2202540,"แป้งโดว์, แป้งโด, แป้งโดว, ของเล่น",จังหวัดชลบุรี,5,1,ขายแล้ว 15 ชิ้น,"เครื่องบิน, กระรอก, ไดโนเสาร์",199,199,,Toys Destination,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=18834460746&shopid=45116,18834460746,45116
https://shopee.co.th/(%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%B5%E0%B8%95%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B8%B4-%E0%B8%A3%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%9E%E0%B8%B4%E0%B9%80%E0%B8%A8%E0%B8%A9)-Set-Play-Dough-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B9%8B%E0%B8%B2-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%95%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AD%E0%B8%B8%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B9%8C%E0%B9%83%E0%B8%99%E0%B8%81%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87-%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B9%8B%E0%B8%B2%E0%B8%AB%E0%B8%B9%E0%B8%AB%E0%B8%B4%E0%B9%89%E0%B8%A7-PlayDough-i.284695220.23512761261?sp_atk=e1f37f26-dd13-4bfe-83f0-f42cbcbdf6d5&xptdk=e1f37f26-dd13-4bfe-83f0-f42cbcbdf6d5,(สินค้ามีตำหนิ ราคาพิเศษ) Set Play Dough ชุดแป้งโดว์กระเป๋า เซ็ตแป้งปั้น พร้อมอุปกรณ์ในกล่อง กระเป๋าหูหิ้ว PlayDough,"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดกรุงเทพมหานคร,,,ขายแล้ว 3 ชิ้น,"414763/8722AB เหลือง, 414763/8722AB เขียว",354,99,-72%,DeToys,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=23512761261&shopid=284695220,23512761261,284695220
https://shopee.co.th/(%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87-%F0%9F%87%B9%F0%9F%87%AD)-%E0%B8%84%E0%B8%B8%E0%B9%89%E0%B8%A1%E0%B8%A1%E0%B8%B2%E0%B8%81-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B9%8C-%E0%B8%A7%E0%B8%B2%E0%B8%9F%E0%B9%80%E0%B8%9F%E0%B8%B4%E0%B8%A5-%E0%B9%84%E0%B8%AD%E0%B8%A8%E0%B8%84%E0%B8%A3%E0%B8%B5%E0%B8%A1-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%AA%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7-i.40566800.12849734964?sp_atk=34d1fe36-383c-41c7-ac6e-9f39854e0657&xptdk=34d1fe36-383c-41c7-ac6e-9f39854e0657,(พร้อมส่ง 🇹🇭) คุ้มมาก ชุดของเล่นแป้งโดว์ ชุดเบอร์เกอร์ วาฟเฟิล ไอศครีม ของเล่นเสริมพัฒนาการ ของเล่นเด็ก ชุดครัว,"แป้งโดว์, แป้งโด, แป้งโดว, ของเล่น",จังหวัดนนทบุรี,4.8,564,ขายแล้ว 2.1พัน ชิ้น,"ชุดเบอร์เกอร์40-แดง, ไอศครีมยีราฟ 31pcs, เซ็ทของเล่นBBQ-35pcs, สปาเก็ตตี้ 38 pcs, แต่งหน้าเค้ก 25pcs, เซ็ทสวนสัตว์ 32 pcs, เซ็ทสัตว์ทะเล 24 pcs, แป้งโด 8 กป (50g/สี), แป้งโด 24 กป(50g/สี), จัดปาร์ตี้ 56 pcs, เซ็ทหมอฟันใหญ่42pcs, เบอร์เกอร์เล็ก 23 pc, ขนมปัง 22 pcs, pizza 22 pcs, ขนมหวาน 22 pcs, ไอศครีม 32 pcs, ผักผลไม้ 34 pcs, แป้งโดเล็ก12(20g/สี)",39,39,,EverythingDeedee,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=12849734964&shopid=40566800,12849734964,40566800
https://shopee.co.th/%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B8%AD%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%97-%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C%E0%B9%81%E0%B8%A5%E0%B8%B0%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%9E%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B9%8C%E0%B9%81%E0%B8%AE%E0%B8%A1%E0%B9%80%E0%B8%9A%E0%B8%AD%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%81%E0%B8%AD%E0%B8%A3%E0%B9%8C-Kidart-Dough-Molds-Burger-Waffle-(DOP120-S8)-i.103665417.7275010140?sp_atk=9da2db79-1db6-4d9d-bc1b-58b71a899a5c&xptdk=9da2db79-1db6-4d9d-bc1b-58b71a899a5c,คิดอาร์ท ชุดแป้งโดว์และแม่พิมพ์แฮมเบอร์เกอร์ Kidart Dough + Molds Burger & Waffle (DOP120-S8),"แป้งโดว์, Dough, แป้งโด, แป้งโดว",จังหวัดนนทบุรี,,,ขายแล้ว 8 ชิ้น,,99,80,-19%,KidArt Workshop,official,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=7275010140&shopid=103665417,7275010140,103665417
https://shopee.co.th/%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B9%82%E0%B8%94%E0%B8%A7%E0%B9%8C-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%99-%E0%B8%B2%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%A1%E0%B8%B1%E0%B8%99-%E0%B8%94%E0%B8%B4%E0%B8%99%E0%B9%80%E0%B8%9A%E0%B8%B2-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B8%AA%E0%B8%A1%E0%B8%A1%E0%B8%B8%E0%B8%95%E0%B8%B4-%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99-%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87-i.147249563.21977272094?sp_atk=fa619a4a-7a5e-4b71-a9cc-1a504cafd4a2&xptdk=fa619a4a-7a5e-4b71-a9cc-1a504cafd4a2,แป้งโดว์# แป้งปั้น #าดินน้ำมัน#ดินเบา#ของเล่นเด็ก#ของเล่นสมมุติ#ของเล่น#แป้ง,"แป้งโดว์, แป้งโด, แป้งโดว, ดินเบา, ของเล่น",จังหวัดชลบุรี,,,ขายแล้ว 2 ชิ้น,"เค็ก, คัพเค็ก, ไอศกรีม, ผลไม้",69,69,,yosita-shop,recom,shopee,https://shopee.co.th/find_similar_products?catid=100632&itemid=21977272094&shopid=147249563,21977272094,147249563
